full_name,host_type,language,stars,description
halyavka/ufg_tools_all_in_one,GitHub,Java,0,
Cllsms/HireDrive,GitHub,Java,0,
vinaymalleshHM/sales-track,GitHub,Java,0,
MarstAbdullin/sem4_homework2,GitHub,Java,0,
MarstAbdullin/sem5,GitHub,Java,0,
gitCodeBase/Click,GitHub,Java,0,
hernaval/IjeryCine,GitHub,Java,0,Desktop based application about Cinema Management System JAVAFX
izou7/izou7,GitHub,JavaScript,0,
chandana97/Invoice-Data,GitHub,Java,0,
rceuls/Kiminator-Java,GitHub,Java,0,
oscarservice/oscar-old,GitHub,Java,0,oscar
iabakoproject/iabako,GitHub,Java,0,
suevip/cat-boot,GitHub,Java,0,CAT-Boot: A set of libraries on top of the famous and fabolous Spring Boot
AntonSyzko/ElectroCorrespondence,GitHub,Java,0,
Xeronel/PDFReader,GitHub,Java,0,
wmonterrey/salud-familiar-server,GitHub,JavaScript,0,Historia de Salud Familiar
danshijin/ctrm,GitHub,Java,0,进销存金属期货管理java后台程序
linjiang911/godsmiracle-jincao,GitHub,JavaScript,0,
pandaNo12/samples,GitHub,Java,0,
jmreboreda/gmoldes,GitHub,Java,0,
malayasinha/dsignweb,GitHub,JavaScript,0,
jeyjey626/textanalizer,GitHub,Java,0,
mohit1206/HAMPS_26Aug,GitHub,Java,0,
tk1949/pdf2images,GitHub,Java,0,PDF转换到图片
bshewmak/cs481,GitHub,Java,0,"Team Front-End (Alex, Ben, Brendon, Tim)"
richnou/odfi-doc,GitHub,JavaScript,0,ODFI Doc tools
mohit1206/HAMPS_CTLI_29,GitHub,Java,0,
landro/pdfboxbug,GitHub,Java,0,
angelleoneltorrelopez/QAVencidos,GitHub,Java,0,
parindraarya/POMPdfProject,GitHub,HTML,0,POM project which is using to generate PDF report
duymaidevcode/springboot-pdf-file-generation,GitHub,Java,0,
shoaibhannure/Sendkeys-Character-Sequence-Java-Selenium,GitHub,Java,0,"In this repository, Sendkeys method is used with String Buffer, String Builder Class. This is an alternative method to use normal Sendkeys method. Here we can pass multiple characters in Sequence."
shoaibhannure/PDF-Extract-Content-from-any-Page-Start-End-And-Verify,GitHub,HTML,0,"In this repository, code is done to download & Extract PDF; print the PDF Page on Console from any Start Page to End Page & verify it using Test NG Framework"
shoaibhannure/Automate-Captcha-Code-Java-Selenium,GitHub,Java,0,Captcha Code cant be automated using Selenium. So an alternative to this is JoptionPane which pops up a standard dialog box and showInputDialog prompts user for some input. Once the user enters the displayed captcha and clicks OK it will be saved to the string captchaVal.
shoaibhannure/PDF-Reading-and-Content-Verification,GitHub,HTML,0,"In this repository, one of the important topic of how to read PDF is covered. PDF is read & no of pages of PDF are counted. Along with that PDF Content is verified by using Test NG Framework."
mkmikael/invio,GitHub,Java,0,
gketema/AradaIntegration,GitHub,Java,0,
SubhamAshish/DemoDataBase,GitHub,Java,0,
hung118/uvis,GitHub,Java,0,
pvsharma/LearnPDF,GitHub,Java,0,
jmreboreda/GMapp2021,GitHub,Java,0,
yzhenchao/ArvinGitHub,GitHub,Java,0,Inited my repository first time.
rajvpatil5/eclipse,GitHub,HTML,0,
DChandlerP/HelloWorldWithApachePdfBox,GitHub,,0,Just playing around with Apache PDF because it's used in one feature at work. Unfortunately Apache PDF hasn't updated their code examples recently.
grasshopper7/table-layout,GitHub,Java,0,
karthikravi322/Stage,GitHub,HTML,0,
urielsalis/FinanceManager,GitHub,Kotlin,0,
ajanthasingam/PDF-to-Text-OCR,GitHub,Java,0,
RameshTulal/SleniumRepo,GitHub,Java,0,
ranit1666/ProtectOptimization,GitHub,HTML,0,
ranit1666/Auto,GitHub,HTML,0,
ranit1666/Protect,GitHub,Java,0,
vergilyn/VergiLyn,GitHub,Java,0,
quocdaitrn/library-management,GitHub,Java,0,
d35h/romanian-dossier-checker-telegram-bot,GitHub,Java,0,This bot checks the state of an application for the Romanian citizenship (Very raw version even though it runs in the Telegram)
maarten990/masterthesis,GitHub,Jupyter Notebook,0,
mjokic/ebookRepositoryProject,GitHub,Java,0,
spikeheap/pdf-form-to-xml,GitHub,Shell,0,
rprdeep/aaapascert_automation,GitHub,Java,0,
spencerqbrown/RemovePDFPages,GitHub,Java,0,A java program to remove specified pages from a PDF. Unfinished.
mantra0/DTB_Farmguide,GitHub,Java,0,
liangrui1988/paymentServerAndSDK,GitHub,Java,0,一个基础项目半成品
ToshaBely/PdfCreator,GitHub,Java,0,
JeromeLucky/baseProjectSpb,GitHub,JavaScript,0,springboot + quartz + mybatis-plugs + redis + impala  多数据源 基础后台服务
hangnhat57/seleniumjavatraining,GitHub,Java,0,
Q7Sgnwc9jpZS5USa/Test_App1,GitHub,,0,
Q7Sgnwc9jpZS5USa/TEST_PA,GitHub,,0,
Q7Sgnwc9jpZS5USa/JavaLibraryScanApp,GitHub,,0,
Q7Sgnwc9jpZS5USa/app1,GitHub,,0,
fabianonunes/freemandela,GitHub,Java,0,flatten signed PDFs
cyberstormdotmu/seconds,GitHub,Java,0,
GrapeTeam/GrapeFileConvert,GitHub,Java,0,文件转换
twines/leDan,GitHub,JavaScript,0,
mjdr/Projects,GitHub,Java,0,
Willberg/slark,GitHub,Java,0,springboot
praveenkannan1987/basef_r_a_m_e,GitHub,HTML,0,
matiasagnolin/Fotocopiadora_UTN,GitHub,HTML,0,
apaternina/DspaceFutcoAccessibility,GitHub,Java,0,
alelit4/ScraperPC,GitHub,Java,0,---
DeepakRathod14/POC,GitHub,Java,0,POC project for automation
jkklapp/utils,GitHub,Java,0,Misc utils needed for work.
Prabhakaran22/marketanalysis,GitHub,Java,0,
AperIati/DataIndexer.WebService,GitHub,Java,0,Dimploma
mircobe87/pdfboxformexplorer,GitHub,Java,0,a simple java tool based on pdfbox library to get info about form field of a pdf file.
AnkurJais/facebooklearning,GitHub,HTML,0,This is meant for running facebook launch and integration with jenkins 
son2face/Iot,GitHub,JavaScript,0,
LucisObscu/pdf,GitHub,Java,0,
mearly87/PDFExtractor,GitHub,Java,0,
RiyanshKarani011235/Lokavidya-desktop,GitHub,HTML,0,
adward-liu/test_idea,GitHub,Java,0,
prokrammer/pdfExtractor,GitHub,Java,0,
alee/tdar,GitHub,Java,0,Git mirror of https://bitbucket.org/tdar/tdar.src
varun77/SpringMVC-Webapp,GitHub,Java,0,online job applicaiton portal
ronchalant/pdf-text-extractor,GitHub,Java,0,Spring boot app that takes in a PDF and will produce a clean text output. Very basic/simple.
Itcinfotech-Github/ZICOS,GitHub,HTML,0,
GorVoj33/MasterRadBackend,GitHub,Java,0,Java Springboot project
govmade/citysystem3.5,GitHub,JavaScript,0,数据基因3.5
Escorial/MenuApp,GitHub,Java,0,
dhanushanthp/election-india-analysis,GitHub,Java,0,
ridon/pdfsigner-android,GitHub,Java,0,forking from https://codekami.rootca.or.id/sivion/pdfsign-android
cateruels/generadorFirma,GitHub,Java,0,Un generador de firma para Outlook
Nothrim/TurboLicznikDesktop,GitHub,Java,0,
minhhoang1709/insurance,GitHub,Java,0,
LevinHWLin/utils,GitHub,Java,0,
frederik79/slidespeech_converter,GitHub,Java,0,
MehrCurry/templates,GitHub,XSLT,0,
Leva5363/Applying-Bills,GitHub,Java,0,
sanagan2/JMH-demo,GitHub,Java,0,
MehrCurry/primefaces-demo,GitHub,XSLT,0,
wexgundam/mose,GitHub,CSS,0,
wiraqutra/hack-access,GitHub,Java,0,Automatically exported from code.google.com/p/hack-access
Mayami0110/OrbitSampleProject,GitHub,HTML,0,
jvasani/YouCRM,GitHub,JavaScript,0,
sfranklyn/sesawi-client,GitHub,Java,0,Parking management desktop application
grasshopper7/pdfextentreporter,GitHub,Java,0,
pavan8354/OOPS_CONCEPT_1,GitHub,HTML,0,
pavan8354/Demo_concepts,GitHub,HTML,0,
pavan8354/OOPS_CONCEPT_JAVA,GitHub,HTML,0,
pavan8354/DemoRepo,GitHub,Java,0,This is only for demo purpose
TravanleoInfoSolutions/repository_2,GitHub,Java,0,
danionline/Actividaduf2176,GitHub,Java,0,
CzarnyMudzyn/Selenium_Java,GitHub,Java,0,Test studenckiego serwisu USOSWeb wykorzystanego w pracy magisterskiej.
JoeMalt/TeamGolf,GitHub,Java,0,CST IB Group Project
Westsyan/Transcriptome,GitHub,FreeMarker,0,
Westsyan/Diversity,GitHub,FreeMarker,0,
hdo-team/hdo-pa5,GitHub,Java,0,PA_5 HDO Software
bigfei/morpho_ex,GitHub,JavaScript,0,
Strusinio/kalkulatorKredytowy,GitHub,Java,0,
frsab/com.fusionpdf,GitHub,Java,0,
gangwaranuj/Spring-Boot-imageToPdf,GitHub,,0,
iloveruning/Courses,GitHub,JavaScript,0,从码云迁移
aisha9696/MsgConverter,GitHub,Java,0,Simple Msg to PDF Converter 
hmusha/study,GitHub,Java,0,
xiaoyu512/hsy-projects,GitHub,JavaScript,0,项目
sudhirkanase/DesignPatterns,GitHub,Java,0,
xnetz/eprez,GitHub,JavaScript,0,
jcrodas25/academy-html2pdf,GitHub,Java,0,Html to Pdf Converter with Jsoup and PdfBox
macfol/budget,GitHub,HTML,0,
cleef/jdoc,GitHub,JavaScript,0,"parser and convert MS office docx, pptx, pdf, jpg"
JosebaGarcia153/criminal,GitHub,CSS,0,
flying3615/readstatement,GitHub,Java,0,
shryansm/CertificationSystem,GitHub,Java,0,
zvampy/astreintel4,GitHub,Java,0,
armhuq/Assesment,GitHub,HTML,0,
cmlef5444/IST412Group3Callisto,GitHub,Java,0,
gketema/testlib,GitHub,Java,0,
Julvae/PdfExtractor,GitHub,Java,0,用于处理PDF文档，将其转换成图片
Josejj10/OrganizadorCursos,GitHub,Java,0,Organizador de Cursos PUCP que saca los datos de los URLs de los planes de estudio.
mukeshnsingh/contractportal-master,GitHub,Java,0,
fengshun1992/enterpriseadmin,GitHub,JavaScript,0,
81mjanousek/formtranslator,GitHub,Java,0,
kaybe/be.redtree.seleniumTestlink,GitHub,Java,0,
hantop/modules,GitHub,Java,0,test for jenkins
depsypher/chkyrslf,GitHub,Java,0,
koobe/e7read.pdfbook.tool,GitHub,Java,0,
sonidukkipati/TestNGUnderstanding,GitHub,Java,0,
kparate446/PDFBox,GitHub,Java,0,
vikaskrsharma1983/CoreApp,GitHub,Java,0,
TudorNan/FoodTracker,GitHub,Java,0,
mrgirzmet/pdfExportSpring,GitHub,Java,0,
Kast0rTr0y/alfresco-open-mirror,GitHub,Java,0,
Erwann20/GSB_JavaFX,GitHub,Java,0,
buildium/propertywaretest,GitHub,,0,
ActiveHealth/DataMartReports,GitHub,Roff,0,
foxerfly/openkm,GitHub,Java,0,
Toahawk/PDF,GitHub,Java,0,This repository is for my PDF presentation
nottictp/Project_SA_V2,GitHub,Java,0,
IIIImaging/CellQ_,GitHub,HTML,0,automated image analysis of fluorescent time series
dietmarhefel/JavaWebApplication,GitHub,JavaScript,0,
tuwh/springboottest,GitHub,Java,0,测试
Alchemik/Code2Pdf,GitHub,Java,0,
AmatorSantsho/PDFConverter,GitHub,Java,0,
lo-rodriguez/STALLTU,GitHub,Java,0,
Drolegc/vemecs_containers,GitHub,Java,0,
AlvaroRausell/Alpaca,GitHub,Java,0,NLP College notes creator using speech recognition form Google
Marshneel/Sel,GitHub,Java,0,
meritoki/controller-library,GitHub,Java,0,Controller Library is a set of controllers that can be used for multiple project
oaherrera/StateFund-Serenity,GitHub,Java,0,
cyrilreal/RosterToGo_Desktop_Edition,GitHub,Java,0,
a2393439531/pdftool,GitHub,Java,0,
scottfu1644/production-dashboard,GitHub,JavaScript,0,production-dashboard@ats
rmatouq/pacer,GitHub,Java,0,
vainolo/RefMaster,GitHub,Java,0,Repository and automatic fetching of citations and references
magsilva/sysrevpex,GitHub,Java,0,Systematic Review using Projection Explorer (http://infoserver.lcad.icmc.usp.br/infovis2/PEx)
daguimu/springboot,GitHub,Java,0,springboot的一些练手的项目
MegaBurek/LMS-Project,GitHub,Java,0,"Learning Machine Systems project for KVA, ISA and WIS"
vakhais/vakha-framework,GitHub,Java,0,vakha-framework
pashaliski/conwertow,GitHub,Java,0,
fkaupmann/pdfparsertests,GitHub,Java,0,
Archambault-Cervantes-Grant-Roman/EYearBook,GitHub,Java,0,
rnanc/PDF_Reader_JAVA,GitHub,Java,0,Java code to extract text from PDF file using OCR(Optical Character Recognition)
rafenoxu/evaluation-sheet-template-generator,GitHub,Java,0,
ddobriyal2/autotest,GitHub,Java,0,
Afsanakeya/W_W_Project_Master,GitHub,Java,0,
ienergyhub/page-classifier,GitHub,Java,0,
fasseg/timmy,GitHub,Java,0,small PDF generator for timesheets
emproducciones2257/listaDePreciosUpdate,GitHub,Java,0,
jirkapinkas/testpdfa,GitHub,Java,0,test if PDF is PDF/A
emproducciones2257/listaDePrecios-Firebase,GitHub,Java,0,
FelixGit4Dev/snowflakeDatawarehouse,GitHub,Java,0,
hoangnt1110/pdfGeneration,GitHub,Java,0,
bishnu29/New,GitHub,Java,0,
qa-maniac/testing-tools,GitHub,Java,0,Useful testing tools
mohit1206/HAMPS_28,GitHub,Java,0,
shaikrasool-class/multipartfile-upload,GitHub,Java,0,
rhimiirami/paperlabs-Latest,GitHub,HTML,0,
714303584/ifreeshare,GitHub,HTML,0,
rismailsi/pdfbox-example,GitHub,Java,0,
zhys-team/A01-2-3,GitHub,Java,0,A01-2-3
johngugliotti/unstructured_text_01,GitHub,Java,0,
kszit/myolat,GitHub,Java,0,
Sacr3d/glycon,GitHub,Java,0,
3ndoflin3/HelloWeb,GitHub,HTML,0,
GopinathJayakumar/NewNupela,GitHub,Java,0,
ihz46/proyectoWeb,GitHub,Java,0,proyecto ipartek web con login
ssa-axelor/eventmanagement,GitHub,Java,0,
Petroniuss/ubooku-api,GitHub,Java,0,Backend for webapp ubooku.
JosebaMerino/helloWeb,GitHub,Java,0,
MariaAlba/helloweb,GitHub,Java,0,
zlh142857/court-cipher-fax,GitHub,Java,0,2019-09-02第一次上传
EgorKrs/a-king-s-ransom,GitHub,Java,0,Автоматизированная система ведения складского учета и регистрации заказов
shone123/yumpms,GitHub,JavaScript,0,
bjli2018/ocr_v0,GitHub,Java,0,
ArielLauu/legaldoc,GitHub,Java,0,
Gulrez911/ProjectD,GitHub,Java,0,
toniosuna/valuaf,GitHub,Java,0,
Brielfelegant/PDFDemo,GitHub,Java,0,PageOffice研究
NeculaValentin/JPdf,GitHub,Java,0,PDF WITH JAVA
aasifkhan7/Ant-GWT-Project,GitHub,CSS,0,Dummy GWT project with ant
zwt-679696/wl_erp,GitHub,Java,0,
JorgeBoado/IpartekCourseWeb,GitHub,Java,0,
grirafarouk/ecommeceapplication-jenkinsfile-OCRimplementation,GitHub,Java,0,
KojuOrg/E-Mart-Project,GitHub,CSS,0,It consist of E-Mart Project contains.
artofcoding/tomahawk-complex-button,GitHub,HTML,0,
kamit-transient/apachepdfbox,GitHub,Java,0,
Lowfly/cloudWoolf,GitHub,Java,0,Beautiful punch 
RashmiNalwad/MIME-Type-Identification-of-TREC-POLAR-DATASET,GitHub,Java,0,MIME-Type-Identification-of-TREC-POLAR-DATASET
kaushlendra277/file-converter-utilities,GitHub,Java,0,
JakubFilipiak/ServicePricingGenerator,GitHub,Java,0,"<Very ugly code, do not look here> Just a simple application for generating a service pricing PDF file, based on data given by user. Now it generates quite good looking file, but the code is very unprofessional and needs a hard refactoring (firstly I just wanted to get know how PDFbox and Boxable libraries work). Plans for future: fix bugs, make refactoring and add a database."
javamahendra/CGG_PDF_EXTRACTION,GitHub,Java,0,pdf convert to excel
truonglamfreelance/protect-face-thesis,GitHub,HTML,0,
prvn82/miscellaneousPrgm,GitHub,Java,0,miscellaneousPrgm
mnovinger/rmnp-camping,GitHub,Java,0,Parses Rocky Mountain National Park campsite availability list and displays it in a more accessible form.
KisLupin/HackerRank,GitHub,Java,0,
houhuacheng/weixin,GitHub,Java,0,
YannikPfeiffer/HadrysConverter,GitHub,Java,0,Transfer your PDF to a .docx file with HadrysConverter!
shve-axelor/axelor-event-registration-app,GitHub,Java,0,
kraviraju/xplore-automation,GitHub,Java,0,xplore-automation
andreisaizu/homework,GitHub,Java,0,
Monalika123/PriceCompareTest,GitHub,,0,
viveksingh1992/Selenium_Using_Retry_Report,GitHub,HTML,0,Selenium_Using_Retry_Report
Monalika123/PriceComWork,GitHub,Java,0,
viveksingh1992/EclipseCurrentOffice,GitHub,HTML,0,EclipseCurrentOffice
angusjlowe/pdfWebAppGit,GitHub,Java,0,
raghav19897/ApplianceRecords,GitHub,Java,0,
RPCodeBox/remote_selenium,GitHub,Java,0,
khyati789/Automation,GitHub,Java,0,
2019-Arizona-Opportunity-Hack/Team-13,GitHub,JavaScript,0,
iamchrisb/jmerge-pdf,GitLab,,0,"A little tool to merge pdf files with a gui on windows, mac and linux. "
ple-axelor/event-registration,GitHub,Java,0,
shawven/starter,GitHub,Java,0,springboot starter
biplabnayak/unlock-pdf,GitHub,Java,0,
xiaotongtj/springboot01,GitHub,Java,0,
HarneyLOU/BetsApp,GitHub,Java,0,
jiangtingfeng/tttttttttttttttttttttttttttttttttttttt,GitHub,Java,0,
jianatrm/ekectronic-springboot,GitHub,Java,0,
topdeveloper424/EHR-JAVA,GitHub,Java,0,
CarlosOrtiz19/Cucumber-Azure,GitHub,JavaScript,0,
GeorgeVepo/contador-palavras,GitHub,Java,0,
ljc19941107/mongo,GitHub,Java,0,demo
52ylx/code,GitHub,JavaScript,0,学习
rannaraabe/medical-record,GitHub,Java,0,Mining texts of medical records
JayNing/medical_wechat,GitHub,JavaScript,0,
murilocadanus/cloudweb,GitHub,Java,0,
rizvan/PdfToTxt,GitHub,Java,0,Convert pdf to text
jasieeek/ScannerPDF,GitHub,Java,0,ScannerPDF to extract a specyfic text from pdf file
orgization-with-help-of-xingge/email,GitHub,JavaScript,0,毕设email
chauhanvikas45/kfsrepo,GitHub,Java,0,
sis-direct/lucene-solr,GitHub,Java,0,Mirror of Apache Lucene + Solr
MuzammalHussain6313/deployee-rest,GitHub,Java,0,
iamfocused/epaper,GitHub,JavaScript,0,
ShaikPraveen/Reading_PDF_Files,GitHub,HTML,0,This project mainly to read the Data From PDF Files using PDFBox Java Library
rahulgpatidar/FreeCRMFramework,GitHub,Java,0,FreeCRMFramework testing
enterprise-1701/SeleniumWebUtility,GitHub,Java,0,
HemanthMalisetty/Demo,GitHub,,0,Applitools demo project
htr-volker/qa-portal-deployment-v2,GitHub,Java,0,
stevelaclasse/PDF_READ,GitHub,Java,0,
unsch-ayacucho/entregables-proyecto-equipo-10,GitHub,JavaScript,0,entregables-proyecto-equipo-10 created by GitHub Classroom
ligson/quickCoderProvider,GitHub,Java,0,
Aco95/upp,GitHub,Java,0,
canadianspa/warehouse-transfer,GitHub,Java,0,
codermvn/DevCode,GitHub,Java,0,This is for myself to write codes for practise
xiaomingxian/AIOA_BACK_Common,GitHub,Java,0,
xiaomingxian/AIOA_BACK,GitHub,Java,0,
KatkarPankaj/SampleTest,GitHub,HTML,0,
nenadv990/postgres-demo,GitHub,Java,0,ERP
hsi_returnship/resume_parser_api,GitLab,,0,
Samuelgs155/ProyectosEnGeneral,GitHub,Java,0,
briante/derock-inventaire,GitLab,,0,
Idzinil/SMARTWFM,GitHub,Java,0,
bytelabs-code/Automation-Framework,GitHub,Java,0,
csys-fresher-batch-2019/payrollapp-selva,GitHub,Java,0,
csys-fresher-batch-2019/movieapp-deepan,GitHub,Java,0,
suevip/CrapApi,GitHub,JavaScript,0,Web接口管理工具、API接口管理、文档管理，angularjs+bootstrap+springMVC搭建的免费开源的API接口管理系统
willysalazar/ap-bonaparte-tests,GitLab,,0,
stocksbhopal/Company,GitHub,Java,0,
varun-patel/miniprint,GitHub,Java,0,
RPJMvanArendonk/MendixModule4,GitHub,,0,
RPJMvanArendonk/MendixProject1,GitHub,,0,
HenryJulienDesgranges/test,GitHub,Java,0,
trinevo/PDFtoEPUB,GitHub,Scala,0,
hta-axelor/axelor-event-app,GitHub,JavaScript,0,
ptaxom/contentanalizer,GitLab,,0,
bibitoo/jpdf2html,GitHub,Java,0,
bobbystrange/docvt,GitHub,Java,0,
Mani20994/Advanced-selenium-concepts-PDF-Reader-,GitHub,HTML,0,
Taseox/CrowdSourcingTool,GitHub,Java,0,
yujia543/xjl-dependencies,GitHub,,0,
caibei1/ideaWorkSpace,GitHub,Java,0,AIO，聊天系统，springboot demo
dolly.tyagi01/seleniumdemo,GitLab,,0,CI/Cd  Demo for Maven project
xro/pdf-compressor-by-xro,GitLab,,0,"A simple tool which allows to batch compress lots of PDF files.
Input: Directory with PDF-files inside
Output: Compressed PDF-files. Files will be converted to black&white PDFs, with lowest quality possible. But should be still readable."
romandono/cursoAngularSpring,GitHub,Java,0,
eomo/east-money-spider,GitHub,Java,0,Crawling company info from eastmoney.com
shenalsenarath/googlevisionsampleapi,GitLab,,0,
bit-star/portal-invoice,GitHub,Java,0,
Q7Sgnwc9jpZS5USa/RestServices,GitHub,,0,
714303584/ifreeshareweb,GitHub,JavaScript,0,
doudou0o/convector,GitHub,Java,0,
mihalispap/ServiceCaller,GitHub,Java,0,
Q7Sgnwc9jpZS5USa/OQL,GitHub,,0,
sonap7/searchforwords-lab,GitLab,,0,
Gialeli/pdftextfinder,GitLab,,0,
frotman/sportManager,GitHub,,0,
JAlbertoML/Impresiones,GitHub,Java,0,
suevip/dw-commons-filereader,GitHub,Java,0,文件内容读取工具包
ScanExam/PDFBoxLeloup,GitHub,Java,0,
Athanasia/lab6,GitLab,,0,
ScanExam/LeloupInterfaceQrCodeProfesseur,GitHub,Java,0,
ScanExam/BoxDrawWithPDFView,GitHub,Java,0,
18688722344/bisa-shop,GitHub,JavaScript,0,
kalpisN/Tsukutsuku,GitHub,Java,0,
danimodoc/for_travis_demo_repo,GitHub,Java,0,Testing travis connection
danimodoc/ps_lab_travis5,GitHub,Java,0,Repository for lab5 
punjprakash/MyFrameWork,GitHub,Java,0,
BISAECG/bisa-shop,GitHub,JavaScript,0,Bisa Shop
H-yang/FormatChecker,GitHub,Java,0,
RoxxanaB/OnlineStore,GitHub,Java,0,
chetan03tutorial/alligator,GitHub,,0,
ALTANET/Margaritelli_Terminalini,GitHub,Java,0,
houxiaodong5/spring-boot-starter-hxd-utils,GitHub,Java,0,工具类集成生成starter
LinArcX/pdfTranslator,GitLab,,0,translate PDF words that you dont know meaning of Them!
landis22b/ochan,GitHub,Java,0,Automatically exported from code.google.com/p/ochan
kunghsu1021/KunGithubIdeaWeb,GitHub,JavaScript,0,Idea和github集成项目
PrasadV95/TestOne,GitHub,Java,0,
ephyslab-michael/readpdf,GitLab,,0,"Software that you can read a PDF using Java and apply several filters to move this files to another directory. 

Source directory: /home/userName/analysePDFs
Destination directory: /home/userName/analysePDFsResults"
